"object","classification","lane","decision","reason","privacy","authority","expected_home","proof"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0072__CLEAN_SEED_ALIGNMENT_CHECK.txt\ITEM_CHAIN_OF_CUSTODY.txt","CUSTODY","PROJECT_REPO","ARCHIVE","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0073__README_START_HERE.txt\ITEM_CHAIN_OF_CUSTODY.txt","CUSTODY","PROJECT_REPO","ARCHIVE","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0073__README_START_HERE.txt\README_START_HERE.txt","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0074__CLEAN_SEED_WRAP_GUIDE.txt\CLEAN_SEED_WRAP_GUIDE.txt","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0074__CLEAN_SEED_WRAP_GUIDE.txt\ITEM_CHAIN_OF_CUSTODY.txt","CUSTODY","PROJECT_REPO","ARCHIVE","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0075__CLEAN_MILK_NOT_BLOAT_FOLDER_PROOF.txt\CLEAN_MILK_NOT_BLOAT_FOLDER_PROOF.txt","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0075__CLEAN_MILK_NOT_BLOAT_FOLDER_PROOF.txt\ITEM_CHAIN_OF_CUSTODY.txt","CUSTODY","PROJECT_REPO","ARCHIVE","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0076__CLEAN_SEED_ALIGNMENT_CHECK.txt\CLEAN_SEED_ALIGNMENT_CHECK.txt","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0076__CLEAN_SEED_ALIGNMENT_CHECK.txt\ITEM_CHAIN_OF_CUSTODY.txt","CUSTODY","PROJECT_REPO","ARCHIVE","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0077__EVIDENCE_ARCHIVE_MANIFEST.txt\EVIDENCE_ARCHIVE_MANIFEST.txt","CUSTODY","PROJECT_REPO","ARCHIVE","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0077__EVIDENCE_ARCHIVE_MANIFEST.txt\ITEM_CHAIN_OF_CUSTODY.txt","CUSTODY","PROJECT_REPO","ARCHIVE","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0078__README_START_HERE.txt\ITEM_CHAIN_OF_CUSTODY.txt","CUSTODY","PROJECT_REPO","ARCHIVE","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0078__README_START_HERE.txt\README_START_HERE.txt","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0079__CLEAN_SEED_ALIGNMENT_CHECK.txt\CLEAN_SEED_ALIGNMENT_CHECK.txt","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0079__CLEAN_SEED_ALIGNMENT_CHECK.txt\ITEM_CHAIN_OF_CUSTODY.txt","CUSTODY","PROJECT_REPO","ARCHIVE","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0080__README_START_HERE.txt\ITEM_CHAIN_OF_CUSTODY.txt","CUSTODY","PROJECT_REPO","ARCHIVE","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0080__README_START_HERE.txt\README_START_HERE.txt","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0081__README_START_HERE.txt\ITEM_CHAIN_OF_CUSTODY.txt","CUSTODY","PROJECT_REPO","ARCHIVE","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0081__README_START_HERE.txt\README_START_HERE.txt","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0082__CLEAN_SEED_ALIGNMENT_CHECK.txt\CLEAN_SEED_ALIGNMENT_CHECK.txt","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0082__CLEAN_SEED_ALIGNMENT_CHECK.txt\ITEM_CHAIN_OF_CUSTODY.txt","CUSTODY","PROJECT_REPO","ARCHIVE","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0083__CLEAN_SEED_WRAP_GUIDE.txt\CLEAN_SEED_WRAP_GUIDE.txt","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0083__CLEAN_SEED_WRAP_GUIDE.txt\ITEM_CHAIN_OF_CUSTODY.txt","CUSTODY","PROJECT_REPO","ARCHIVE","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0084__lost\lost","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0084__lost\ITEM_CHAIN_OF_CUSTODY.txt","CUSTODY","PROJECT_REPO","ARCHIVE","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0084__lost\lost\CleanSeed_MAIN_PROJECT_SAVE_PACKET_MANIFEST_2026_05_09.txt","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0084__lost\lost\CLEAN_SEED_CURRENT_STATE_SAVEPOINT.txt","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0084__lost\lost\CLEAN_SEED_FILE_HOUSEKEEPING_MAP.txt","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0084__lost\lost\CLEAN_SEED_PROJECT_RULES_INDEX.txt","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0084__lost\lost\COPY_EXACT_ACTIVE_GUIDES_COMMAND.txt","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0084__lost\lost\README_SAVE_THIS_FIRST.txt","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0085__CLEAN_SEED_ALIGNMENT_CHECK.txt\CLEAN_SEED_ALIGNMENT_CHECK.txt","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0085__CLEAN_SEED_ALIGNMENT_CHECK.txt\ITEM_CHAIN_OF_CUSTODY.txt","CUSTODY","PROJECT_REPO","ARCHIVE","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0086__CLEAN_SEED_ALIGNMENT_CHECK.txt\CLEAN_SEED_ALIGNMENT_CHECK.txt","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0086__CLEAN_SEED_ALIGNMENT_CHECK.txt\ITEM_CHAIN_OF_CUSTODY.txt","CUSTODY","PROJECT_REPO","ARCHIVE","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0087__EVIDENCE_ARCHIVE_MANIFEST_(2).txt\EVIDENCE_ARCHIVE_MANIFEST (2).txt","CUSTODY","PROJECT_REPO","ARCHIVE","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0087__EVIDENCE_ARCHIVE_MANIFEST_(2).txt\ITEM_CHAIN_OF_CUSTODY.txt","CUSTODY","PROJECT_REPO","ARCHIVE","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0088__PATCH_RECEIPT_LOGIC_SERIOUSNESS_CALIBRATION.txt\ITEM_CHAIN_OF_CUSTODY.txt","CUSTODY","PROJECT_REPO","ARCHIVE","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0088__PATCH_RECEIPT_LOGIC_SERIOUSNESS_CALIBRATION.txt\PATCH_RECEIPT_LOGIC_SERIOUSNESS_CALIBRATION.txt","RECEIPT","PROJECT_REPO","ADOPT","KEEP_AS_PROOF_POINTER","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\RECEIPTS","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0089__CLEAN_SEED_WRAP_GUIDE.txt\CLEAN_SEED_WRAP_GUIDE.txt","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0089__CLEAN_SEED_WRAP_GUIDE.txt\ITEM_CHAIN_OF_CUSTODY.txt","CUSTODY","PROJECT_REPO","ARCHIVE","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0090__CLEAN_SEED_WRAP_GUIDE.txt\CLEAN_SEED_WRAP_GUIDE.txt","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0090__CLEAN_SEED_WRAP_GUIDE.txt\ITEM_CHAIN_OF_CUSTODY.txt","CUSTODY","PROJECT_REPO","ARCHIVE","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0091__README_START_HERE.txt\ITEM_CHAIN_OF_CUSTODY.txt","CUSTODY","PROJECT_REPO","ARCHIVE","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0091__README_START_HERE.txt\README_START_HERE.txt","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0092__README_START_HERE.txt\ITEM_CHAIN_OF_CUSTODY.txt","CUSTODY","PROJECT_REPO","ARCHIVE","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_20260510\ITEM_0092__README_START_HERE.txt\README_START_HERE.txt","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
